Organization,date,rating_max,rating_max_max,diff
AI21 Labs,20240927,1220.9400407119729,1339.0830729150762,-118.1430322031033
AI21 Labs,20241007,1220.8649809555848,1338.2515483211362,-117.3865673655514
AI21 Labs,20241015,1220.879674242194,1339.07837805003,-118.19870380783618
AI21 Labs,20241023,1220.9871365829808,1340.2356888916693,-119.24855230868843
AI21 Labs,20241028,1220.8968331511253,1340.1561178918114,-119.2592847406861
AI21 Labs,20241104,1220.8365057251976,1340.1765148323448,-119.34000910714713
AI21 Labs,20241112,1220.9707134946302,1340.1350821631534,-119.16436866852314
AI21 Labs,20241113,1220.8792218153549,1344.1632885393035,-123.28406672394863
AI21 Labs,20241120,1220.940039236251,1361.3348553306314,-140.3948160943803
AI21 Labs,20241121,1220.984447938012,1365.36671090733,-144.38226296931794
AI21 Labs,20241122,1221.049982699786,1365.313326638311,-144.26334393852517
AI21 Labs,20241201,1221.019405646242,1366.0708398859188,-145.05143423967684
AI21 Labs,20241205,1221.035093591195,1379.38160842967,-158.34651483847506
AI21 Labs,20241210,1220.9589989704186,1376.7849461246587,-155.8259471542401
AI21 Labs,20241215,1221.0984025920184,1373.5123129166277,-152.41391032460933
AI21 Labs,20241218,1221.0064572003537,1372.4524723971635,-151.44601519680987
AI21 Labs,20241222,1221.1538158993808,1371.8168354408217,-150.66301954144092
AI21 Labs,20241230,1221.1734943581678,1373.4593976638484,-152.28590330568068
AI21 Labs,20250105,1221.4676987981911,1374.203561220555,-152.73586242236388
AI21 Labs,20250115,1221.4464028720515,1373.7231773717144,-152.2767744996629
AI21 Labs,20250119,1221.339193513253,1374.2399172343833,-152.90072372113036
AI21 Labs,20250121,1221.3750967684086,1380.4142304412765,-159.03913367286782
AI21 Labs,20250122,1221.3750967684086,1380.4142304412765,-159.03913367286782
AI21 Labs,20250124,1221.400693502415,1381.797608931306,-160.39691542889113
AI21 Labs,20250128,1221.4246775546058,1381.9950998330671,-160.57042227846136
AI21 Labs,20250203,1221.3325347176417,1383.5345465690066,-162.2020118513649
AI21 Labs,20250205,1221.2779203656598,1383.834545551439,-162.55662518577924
AI21 Labs,20250206,1221.2407436069448,1383.2100734039186,-161.96932979697385
AI21 Labs,20250209,1221.3773267887443,1384.2258425332157,-162.84851574447134
AI21 Labs,20250211,1221.3788574196378,1383.920549101504,-162.54169168186627
AI21 Labs,20250214,1221.258114434593,1384.63146356482,-163.3733491302271
AI21 Labs,20250217,1221.3157601616497,1402.237025188755,-180.9212650271054
AI21 Labs,20250221,1221.3763738297282,1403.1097176988503,-181.7333438691221
AI21 Labs,20250227,1221.3629510372298,1403.4550352813053,-182.09208424407552
AI21 Labs,20250303,1221.3942702136803,1411.5470385735089,-190.15276835982854
AI21 Labs,20250311,1221.2365715544747,1406.6043132437896,-185.36774168931493
AI21 Labs,20250315,1221.3283306058784,1405.9700620095723,-184.64173140369394
AI21 Labs,20250317,1221.3321996397617,1406.142956265074,-184.81075662531225
AI21 Labs,20250320,1221.3781355355986,1404.0372650160534,-182.6591294804548
AI21 Labs,20250325,1221.4308101905997,1443.2684762576891,-221.83766606708946
AI21 Labs,20250326,1221.4212596950997,1442.9589925419386,-221.53773284683894
Ai2,20250105,1245.4144146324902,1374.203561220555,-128.7891465880648
Ai2,20250115,1245.326267979789,1373.7231773717144,-128.39690939192542
Ai2,20250119,1244.4127904701063,1374.2399172343833,-129.82712676427695
Ai2,20250121,1244.4112787726506,1380.4142304412765,-136.00295166862588
Ai2,20250122,1244.4112787726506,1380.4142304412765,-136.00295166862588
Ai2,20250124,1244.2435824532831,1381.797608931306,-137.55402647802293
Ai2,20250128,1244.169202935809,1381.9950998330671,-137.8258968972582
Ai2,20250203,1243.6627388105064,1383.5345465690066,-139.87180775850015
Ai2,20250205,1243.7490874846835,1383.834545551439,-140.08545806675556
Ai2,20250206,1243.7145840478263,1383.2100734039186,-139.49548935609232
Ai2,20250209,1243.6629742232326,1384.2258425332157,-140.56286830998306
Ai2,20250211,1243.663380856347,1383.920549101504,-140.25716824515712
Ai2,20250214,1243.6157869323129,1384.63146356482,-141.01567663250717
Ai2,20250217,1243.551855383077,1402.237025188755,-158.68516980567802
Ai2,20250221,1243.638333126103,1403.1097176988503,-159.4713845727474
Ai2,20250227,1243.6746238941118,1403.4550352813053,-159.78041138719345
Ai2,20250303,1243.245782074168,1411.5470385735089,-168.30125649934098
Ai2,20250311,1243.4376303352717,1406.6043132437896,-163.16668290851794
Ai2,20250315,1243.5872095730233,1405.9700620095723,-162.382852436549
Ai2,20250317,1243.4730507839788,1406.142956265074,-162.66990548109516
Ai2,20250320,1243.7008239580457,1404.0372650160534,-160.33644105800772
Ai2,20250325,1243.8332128614998,1443.2684762576891,-199.43526339618938
Ai2,20250326,1243.8453415858958,1442.9589925419386,-199.11365095604287
Alibaba,20231108,1024.9261703142226,1137.0639954374349,-112.13782512321222
Alibaba,20231116,1040.5962852186783,1194.612622476018,-154.01633725733973
Alibaba,20231206,1015.2386994258668,1199.9728429409397,-184.7341435150729
Alibaba,20231215,965.2978579828288,1228.2589125567551,-262.9610545739264
Alibaba,20231220,980.8451688290072,1224.17800278768,-243.33283395867284
Alibaba,20240109,938.7623153822616,1184.4213902147933,-245.6590748325317
Alibaba,20240118,949.9336395917818,1195.3746851356248,-245.44104554384296
Alibaba,20240125,965.8120562546344,1189.1909177910618,-223.3788615364274
Alibaba,20240202,960.1819062825272,1185.0242535070245,-224.8423472244973
Alibaba,20240215,1093.025843828858,1187.8907744246449,-94.86493059578697
Alibaba,20240305,1077.2740491103852,1206.0258696021788,-128.75182049179352
Alibaba,20240307,1064.082287022847,1211.4484591782004,-147.36617215535352
Alibaba,20240313,1080.3803275251312,1192.3879927185628,-112.00766519343165
Alibaba,20240326,1053.307533175738,1170.1134953934936,-116.80596221775568
Alibaba,20240327,1148.2292821101817,1253.5558630630308,-105.3265809528491
Alibaba,20240403,1150.7544520561007,1255.9136160403054,-105.15916398420472
Alibaba,20240409,1152.6466239308995,1255.8232577594238,-103.17663382852425
Alibaba,20240410,1153.126916455108,1255.912690510752,-102.7857740556442
Alibaba,20240411,1153.5314610260036,1260.7410988821052,-107.20963785610161
Alibaba,20240413,1153.5259009677989,1259.5083527473555,-105.98245177955664
Alibaba,20240418,1153.0016842196433,1258.3213973971626,-105.31971317751936
Alibaba,20240419,1153.1717676086107,1258.8236517153468,-105.65188410673613
Alibaba,20240422,1153.087254298796,1258.8651046852444,-105.77785038644834
Alibaba,20240426,1153.46427962298,1257.3994068657073,-103.93512724272728
Alibaba,20240501,1152.485612667822,1258.8152791324717,-106.32966646464979
Alibaba,20240508,1186.225191676033,1257.634537277757,-71.409345601724
Alibaba,20240515,1187.068830833478,1289.1649796223994,-102.09614878892148
Alibaba,20240516,1186.9936782129012,1287.0545165170488,-100.06083830414764
Alibaba,20240519,1186.7672956674137,1286.6349805191508,-99.86768485173707
Alibaba,20240520,1186.1530700024246,1286.7607663626156,-100.60769636019108
Alibaba,20240527,1183.7547666508633,1287.105368804916,-103.3506021540527
Alibaba,20240602,1182.9830118111777,1286.724442487022,-103.74143067584441
Alibaba,20240606,1186.965877848384,1286.793605081983,-99.82772723359903
Alibaba,20240611,1186.5096781806867,1286.615493266081,-100.1058150853944
Alibaba,20240617,1186.6028224588272,1286.877192983147,-100.27437052431992
Alibaba,20240621,1186.2660734562944,1286.6621224244868,-100.39604896819242
Alibaba,20240623,1186.1879357157636,1287.2995138080096,-101.11157809224596
Alibaba,20240626,1186.4139102815825,1286.9992710588658,-100.58536077728331
Alibaba,20240629,1185.1469673543031,1287.0196469719676,-101.87267961766452
Alibaba,20240706,1187.1736902807372,1287.3959975556716,-100.22230727493434
Alibaba,20240708,1187.72016428076,1287.4660504645813,-99.74588618382131
Alibaba,20240716,1186.7400965682,1286.89343680061,-100.15334023241007
Alibaba,20240722,1187.124999526924,1286.7526639333005,-99.62766440637643
Alibaba,20240725,1187.2627711628,1286.72314411263,-99.46037294983012
Alibaba,20240730,1187.241650272582,1286.0654503209348,-98.82380004835272
Alibaba,20240731,1187.2069603634905,1286.050441617469,-98.84348125397855
Alibaba,20240801,1186.8866627976454,1299.7491676177356,-112.86250482009018
Alibaba,20240805,1186.7318457798142,1299.2243863203976,-112.49254054058338
Alibaba,20240806,1186.7476475511285,1299.424778650532,-112.6771310994036
Alibaba,20240813,1187.1043209236354,1313.5454668908842,-126.44114596724876
Alibaba,20240822,1186.9758479514985,1316.7861206214911,-129.81027266999263
Alibaba,20240823,1187.0066635481385,1316.8023351337524,-129.79567158561395
Alibaba,20240827,1186.7490734676148,1316.1231754354546,-129.3741019678398
Alibaba,20240828,1186.7832147344182,1316.1559008799543,-129.37268614553614
Alibaba,20240904,1186.6698175053884,1315.6201862465268,-128.9503687411384
Alibaba,20240915,1227.0800001940925,1336.1025293518214,-109.02252915772897
Alibaba,20240917,1227.1602788209825,1355.2309449872544,-128.07066616627185
Alibaba,20240927,1256.816978143764,1339.0830729150762,-82.26609477131228
Alibaba,20241007,1256.7518142365147,1338.2515483211362,-81.49973408462142
Alibaba,20241015,1261.3148335500132,1339.07837805003,-77.7635445000169
Alibaba,20241023,1263.3787573937611,1340.2356888916693,-76.85693149790814
Alibaba,20241028,1262.6525161154966,1340.1561178918114,-77.50360177631478
Alibaba,20241104,1263.592494276434,1340.1765148323448,-76.58402055591068
Alibaba,20241112,1263.5725276525686,1340.1350821631534,-76.56255451058473
Alibaba,20241113,1263.4596836182468,1344.1632885393035,-80.7036049210567
Alibaba,20241120,1263.508032020396,1361.3348553306314,-97.82682331023534
Alibaba,20241121,1263.433637605361,1365.36671090733,-101.93307330196899
Alibaba,20241122,1263.3841254770368,1365.313326638311,-101.92920116127425
Alibaba,20241201,1263.4831339679904,1366.0708398859188,-102.58770591792836
Alibaba,20241205,1263.5078401992405,1379.38160842967,-115.8737682304295
Alibaba,20241210,1263.304223391169,1376.7849461246587,-113.48072273348976
Alibaba,20241215,1263.3741220602285,1373.5123129166277,-110.1381908563992
Alibaba,20241218,1263.3025060569307,1372.4524723971635,-109.14996634023282
Alibaba,20241222,1277.5857075950971,1371.8168354408217,-94.23112784572459
Alibaba,20241230,1278.9328050320828,1373.4593976638484,-94.52659263176565
Alibaba,20250105,1282.370278773572,1374.203561220555,-91.83328244698305
Alibaba,20250115,1281.8496499863627,1373.7231773717144,-91.87352738535174
Alibaba,20250119,1281.6126048614094,1374.2399172343833,-92.62731237297385
Alibaba,20250121,1281.7771456569014,1380.4142304412765,-98.63708478437502
Alibaba,20250122,1281.7771456569014,1380.4142304412765,-98.63708478437502
Alibaba,20250124,1282.7853691563382,1381.797608931306,-99.01223977496784
Alibaba,20250128,1282.3112729099023,1381.9950998330671,-99.68382692316482
Alibaba,20250203,1331.8957189835678,1383.5345465690066,-51.638827585438776
Alibaba,20250205,1331.7527550873642,1383.834545551439,-52.08179046407486
Alibaba,20250206,1331.7618578565064,1383.2100734039186,-51.44821554741225
Alibaba,20250209,1332.0219538524248,1384.2258425332157,-52.2038886807909
Alibaba,20250211,1331.615444988829,1383.920549101504,-52.30510411267505
Alibaba,20250214,1331.7081718574923,1384.63146356482,-52.923291707327735
Alibaba,20250217,1332.2144993344596,1402.237025188755,-70.02252585429551
Alibaba,20250221,1334.4807891439311,1403.1097176988503,-68.62892855491918
Alibaba,20250227,1335.2652559132202,1403.4550352813053,-68.18977936808506
Alibaba,20250303,1335.819117335279,1411.5470385735089,-75.72792123822978
Alibaba,20250311,1338.1847091991638,1406.6043132437896,-68.41960404462588
Alibaba,20250315,1338.8323329630405,1405.9700620095723,-67.13772904653183
Alibaba,20250317,1339.1038922086077,1406.142956265074,-67.03906405646626
Alibaba,20250320,1339.7678480273055,1404.0372650160534,-64.26941698874793
Alibaba,20250325,1339.7051090001532,1443.2684762576891,-103.5633672575359
Alibaba,20250326,1339.8519881430088,1442.9589925419386,-103.1070043989298
Allen AI,20240307,941.9790099418684,1211.4484591782004,-269.469449236332
Allen AI,20240313,956.960763357764,1192.3879927185628,-235.42722936079883
Allen AI,20240326,943.3084629393376,1170.1134953934936,-226.80503245415605
Allen AI,20240327,1015.964190210268,1253.5558630630308,-237.5916728527627
Allen AI,20240403,1018.8848750760164,1255.9136160403054,-237.028740964289
Allen AI,20240409,1020.7061028463525,1255.8232577594238,-235.11715491307132
Allen AI,20240410,1021.2572241288602,1255.912690510752,-234.65546638189187
Allen AI,20240411,1021.4468507806656,1260.7410988821052,-239.29424810143962
Allen AI,20240413,1021.3632498716692,1259.5083527473555,-238.14510287568635
Allen AI,20240418,1020.8455758587148,1258.3213973971626,-237.4758215384478
Allen AI,20240419,1020.810260141757,1258.8236517153468,-238.01339157358984
Allen AI,20240422,1020.6594085274324,1258.8651046852444,-238.20569615781199
Allen AI,20240426,1020.7493136159324,1257.3994068657073,-236.65009324977495
Allen AI,20240501,1020.7569311460566,1258.8152791324717,-238.05834798641513
Allen AI,20240508,1020.1822951241004,1257.634537277757,-237.4522421536567
Allen AI,20240515,1019.7866477056392,1289.1649796223994,-269.3783319167602
Allen AI,20240516,1019.7866824916094,1287.0545165170488,-267.26783402543936
Allen AI,20240519,1019.7797384327782,1286.6349805191508,-266.8552420863725
Allen AI,20240520,1019.8053565737392,1286.7607663626156,-266.9554097888764
Allen AI,20240527,1014.6837656313124,1287.105368804916,-272.42160317360356
Allen AI,20240602,1014.7601387459232,1286.724442487022,-271.9643037410989
Allen AI,20240606,1014.8905279666884,1286.793605081983,-271.90307711529465
Allen AI,20240611,1014.8510837030057,1286.615493266081,-271.76440956307545
Allen AI,20240617,1014.96166876382,1286.877192983147,-271.91552421932715
Allen AI,20240621,1014.94943875374,1286.6621224244868,-271.71268367074686
Allen AI,20240623,1014.914384600006,1287.2995138080096,-272.3851292080036
Allen AI,20240626,1014.908798724506,1286.9992710588658,-272.0904723343598
Allen AI,20240629,1015.7743779432913,1287.0196469719676,-271.2452690286764
Allen AI,20240706,1014.6206010303102,1287.3959975556716,-272.7753965253613
Allen AI,20240708,1014.8560185908494,1287.4660504645813,-272.6100318737318
Allen AI,20240716,1015.0388036621996,1286.89343680061,-271.85463313841046
Allen AI,20240722,1015.2337148648668,1286.7526639333005,-271.5189490684337
Allen AI,20240725,1015.245871589246,1286.72314411263,-271.47727252338404
Allen AI,20240730,1015.147143531367,1286.0654503209348,-270.91830678956785
Allen AI,20240731,1015.0612919289936,1286.050441617469,-270.98914968847544
Allen AI,20240801,1015.0540043548476,1299.7491676177356,-284.69516326288795
Allen AI,20240805,1015.2101247683454,1299.2243863203976,-284.0142615520522
Allen AI,20240806,1015.0602372415298,1299.424778650532,-284.3645414090023
Allen AI,20240813,1015.373217623263,1313.5454668908842,-298.17224926762117
Allen AI,20240822,1015.3208852901158,1316.7861206214911,-301.4652353313753
Allen AI,20240823,1015.4477175236432,1316.8023351337524,-301.35461761010924
Allen AI,20240827,1015.3847195034236,1316.1231754354546,-300.738455932031
Allen AI,20240828,1015.3803633091756,1316.1559008799543,-300.77553757077874
Allen AI,20240904,1015.3089797362178,1315.6201862465268,-300.31120651030903
Allen AI,20240915,1015.6266472761016,1336.1025293518214,-320.4758820757198
Allen AI,20240917,1015.667572455338,1355.2309449872544,-339.56337253191634
Allen AI,20240927,1015.5131123641288,1339.0830729150762,-323.56996055094737
Allen AI,20241007,1015.4599200968748,1338.2515483211362,-322.79162822426133
Allen AI,20241015,1015.3584404362512,1339.07837805003,-323.71993761377894
Allen AI,20241023,1015.3682634973972,1340.2356888916693,-324.8674253942721
Allen AI,20241028,1015.181834834542,1340.1561178918114,-324.9742830572694
Allen AI,20241104,1015.252653843104,1340.1765148323448,-324.9238609892408
Allen AI,20241112,1015.4782843673576,1340.1350821631534,-324.6567977957958
Allen AI,20241113,1015.5225675178192,1344.1632885393035,-328.6407210214843
Allen AI,20241120,1015.3116616165164,1361.3348553306314,-346.023193714115
Allen AI,20241121,1015.3888161233244,1365.36671090733,-349.97789478400546
Allen AI,20241122,1015.3311058664372,1365.313326638311,-349.9822207718739
Allen AI,20241201,1015.4093264843308,1366.0708398859188,-350.66151340158797
Allen AI,20241205,1015.5225560744924,1379.38160842967,-363.8590523551776
Allen AI,20241210,1015.518618253882,1376.7849461246587,-361.26632787077676
Allen AI,20241215,1015.6212854019896,1373.5123129166277,-357.89102751463815
Allen AI,20241218,1015.6110046427116,1372.4524723971635,-356.84146775445197
Allen AI,20241222,1015.5387625701466,1371.8168354408217,-356.27807287067515
Allen AI,20241230,1015.7144513650532,1373.4593976638484,-357.7449462987953
Allen AI,20250105,1015.5601618374736,1374.203561220555,-358.6433993830814
Allen AI,20250115,1015.5154100605664,1373.7231773717144,-358.207767311148
Allen AI,20250119,1015.55604455125,1374.2399172343833,-358.68387268313325
Allen AI,20250121,1015.5477181776228,1380.4142304412765,-364.8665122636537
Allen AI,20250122,1015.5477181776228,1380.4142304412765,-364.8665122636537
Allen AI,20250124,1015.4244476371912,1381.797608931306,-366.3731612941149
Allen AI,20250128,1015.4799244980416,1381.9950998330671,-366.51517533502556
Allen AI,20250203,1015.5038997642024,1383.5345465690066,-368.0306468048042
Allen AI,20250205,1015.5105878388066,1383.834545551439,-368.3239577126325
Allen AI,20250206,1015.543771064422,1383.2100734039186,-367.6663023394966
Allen AI,20250209,1015.599530793217,1384.2258425332157,-368.62631173999864
Allen AI,20250211,1015.5840136458776,1383.920549101504,-368.3365354556265
Allen AI,20250214,1015.5187116799132,1384.63146356482,-369.11275188490686
Allen AI,20250217,1015.3621546311296,1402.237025188755,-386.8748705576255
Allen AI,20250221,1015.4235954582372,1403.1097176988503,-387.68612224061314
Allen AI,20250227,1015.3044657746832,1403.4550352813053,-388.1505695066221
Allen AI,20250303,1015.0011938043092,1411.5470385735089,-396.5458447691997
Allen AI,20250311,1015.103935675768,1406.6043132437896,-391.5003775680217
Allen AI,20250315,1015.2695291494996,1405.9700620095723,-390.7005328600727
Allen AI,20250317,1015.2076607083176,1406.142956265074,-390.9352955567564
Allen AI,20250320,1015.1498819551229,1404.0372650160534,-388.8873830609306
Allen AI,20250325,1015.4395951801552,1443.2684762576891,-427.828881077534
Allen AI,20250326,1015.328021401764,1442.9589925419386,-427.63097114017467
AllenAI/UW,20231206,1060.0004180662488,1199.9728429409397,-139.9724248746909
AllenAI/UW,20231215,1059.7165353988703,1228.2589125567551,-168.54237715788486
AllenAI/UW,20231220,1055.5043696251926,1224.17800278768,-168.67363316248748
AllenAI/UW,20240109,1023.0365924367871,1184.4213902147933,-161.38479777800615
AllenAI/UW,20240118,1048.831614078944,1195.3746851356248,-146.54307105668067
AllenAI/UW,20240125,1027.8082508158725,1189.1909177910618,-161.3826669751893
AllenAI/UW,20240202,1029.4041534728487,1185.0242535070245,-155.62010003417572
AllenAI/UW,20240215,1052.929693800355,1187.8907744246449,-134.96108062428993
AllenAI/UW,20240305,1024.654248933585,1206.0258696021788,-181.37162066859378
AllenAI/UW,20240307,1015.836598777719,1211.4484591782004,-195.61186040048142
AllenAI/UW,20240313,1013.48799661983,1192.3879927185628,-178.8999960987328
AllenAI/UW,20240326,1009.8155084400308,1170.1134953934936,-160.29798695346278
AllenAI/UW,20240327,1098.2735017353025,1253.5558630630308,-155.28236132772827
AllenAI/UW,20240403,1098.7803356938791,1255.9136160403054,-157.13328034642632
AllenAI/UW,20240409,1101.9101794040914,1255.8232577594238,-153.91307835533235
AllenAI/UW,20240410,1102.2230716053268,1255.912690510752,-153.68961890542528
AllenAI/UW,20240411,1102.51790277926,1260.7410988821052,-158.22319610284512
AllenAI/UW,20240413,1102.6603071437005,1259.5083527473555,-156.848045603655
AllenAI/UW,20240418,1102.763619605215,1258.3213973971626,-155.55777779194773
AllenAI/UW,20240419,1102.6846579995615,1258.8236517153468,-156.13899371578532
AllenAI/UW,20240422,1102.5991727353044,1258.8651046852444,-156.26593194994007
AllenAI/UW,20240426,1102.3778122405208,1257.3994068657073,-155.02159462518648
AllenAI/UW,20240501,1102.79428840509,1258.8152791324717,-156.0209907273818
AllenAI/UW,20240508,1102.7006467380074,1257.634537277757,-154.93389053974965
AllenAI/UW,20240515,1103.2916395379943,1289.1649796223994,-185.87334008440507
AllenAI/UW,20240516,1103.3089878087876,1287.0545165170488,-183.7455287082612
AllenAI/UW,20240519,1103.4288654146037,1286.6349805191508,-183.20611510454705
AllenAI/UW,20240520,1103.5811614491342,1286.7607663626156,-183.1796049134814
AllenAI/UW,20240527,1098.9084221793885,1287.105368804916,-188.19694662552752
AllenAI/UW,20240602,1098.8997428826865,1286.724442487022,-187.8246996043356
AllenAI/UW,20240606,1098.9544101248864,1286.793605081983,-187.83919495709665
AllenAI/UW,20240611,1098.8997206721187,1286.615493266081,-187.71577259396236
AllenAI/UW,20240617,1098.976215648826,1286.877192983147,-187.90097733432117
AllenAI/UW,20240621,1098.9835991922057,1286.6621224244868,-187.67852323228112
AllenAI/UW,20240623,1098.8955126205574,1287.2995138080096,-188.4040011874522
AllenAI/UW,20240626,1098.8967949408925,1286.9992710588658,-188.1024761179733
AllenAI/UW,20240629,1098.3613725740431,1287.0196469719676,-188.65827439792452
AllenAI/UW,20240706,1098.9338747982715,1287.3959975556716,-188.46212275740004
AllenAI/UW,20240708,1099.0204483740956,1287.4660504645813,-188.44560209048564
AllenAI/UW,20240716,1099.202027739486,1286.89343680061,-187.69140906112398
AllenAI/UW,20240722,1099.166201582476,1286.7526639333005,-187.58646235082438
AllenAI/UW,20240725,1099.1254895376055,1286.72314411263,-187.59765457502454
AllenAI/UW,20240730,1099.263043479707,1286.0654503209348,-186.80240684122782
AllenAI/UW,20240731,1099.202224559495,1286.050441617469,-186.8482170579739
AllenAI/UW,20240801,1099.257499317574,1299.7491676177356,-200.49166830016156
AllenAI/UW,20240805,1099.3485954739483,1299.2243863203976,-199.87579084644926
AllenAI/UW,20240806,1099.4744074758216,1299.424778650532,-199.95037117471043
AllenAI/UW,20240813,1099.3991153734037,1313.5454668908842,-214.14635151748053
AllenAI/UW,20240822,1099.3385913724974,1316.7861206214911,-217.44752924899376
AllenAI/UW,20240823,1099.3576893727652,1316.8023351337524,-217.4446457609872
AllenAI/UW,20240827,1099.436994804108,1316.1231754354546,-216.6861806313466
AllenAI/UW,20240828,1099.430549370869,1316.1559008799543,-216.72535150908539
AllenAI/UW,20240904,1099.3183755643768,1315.6201862465268,-216.30181068215006
AllenAI/UW,20240915,1099.3035980489797,1336.1025293518214,-236.79893130284177
AllenAI/UW,20240917,1099.3741301009968,1355.2309449872544,-255.85681488625755
AllenAI/UW,20240927,1099.405288865194,1339.0830729150762,-239.67778404988212
AllenAI/UW,20241007,1099.373274779948,1338.2515483211362,-238.87827354118826
AllenAI/UW,20241015,1099.290208081704,1339.07837805003,-239.7881699683262
AllenAI/UW,20241023,1099.2980293947935,1340.2356888916693,-240.93765949687577
AllenAI/UW,20241028,1099.1935546571945,1340.1561178918114,-240.96256323461694
AllenAI/UW,20241104,1099.0550963625792,1340.1765148323448,-241.12141846976556
AllenAI/UW,20241112,1099.1754250608606,1340.1350821631534,-240.9596571022928
AllenAI/UW,20241113,1099.121137643934,1344.1632885393035,-245.04215089536956
AllenAI/UW,20241120,1099.091274934401,1361.3348553306314,-262.2435803962303
AllenAI/UW,20241121,1099.170860903943,1365.36671090733,-266.1958500033868
AllenAI/UW,20241122,1099.1322772821534,1365.313326638311,-266.1810493561577
AllenAI/UW,20241201,1099.0973137448032,1366.0708398859188,-266.9735261411156
AllenAI/UW,20241205,1099.1332812154203,1379.38160842967,-280.2483272142497
AllenAI/UW,20241210,1099.1031494610456,1376.7849461246587,-277.6817966636131
AllenAI/UW,20241215,1099.1721340139347,1373.5123129166277,-274.34017890269297
AllenAI/UW,20241218,1099.1834201529646,1372.4524723971635,-273.269052244199
AllenAI/UW,20241222,1099.1579353509896,1371.8168354408217,-272.65890008983206
AllenAI/UW,20241230,1099.2229423702452,1373.4593976638484,-274.2364552936033
AllenAI/UW,20250105,1099.2116149301855,1374.203561220555,-274.99194629036947
AllenAI/UW,20250115,1099.297543957836,1373.7231773717144,-274.42563341387836
AllenAI/UW,20250119,1099.2862311063566,1374.2399172343833,-274.9536861280267
AllenAI/UW,20250121,1099.2839247733464,1380.4142304412765,-281.1303056679301
AllenAI/UW,20250122,1099.2839247733464,1380.4142304412765,-281.1303056679301
AllenAI/UW,20250124,1099.214375745563,1381.797608931306,-282.583233185743
AllenAI/UW,20250128,1099.2356526510653,1381.9950998330671,-282.75944718200185
AllenAI/UW,20250203,1099.3129537476657,1383.5345465690066,-284.2215928213409
AllenAI/UW,20250205,1099.2519452142978,1383.834545551439,-284.58260033714123
AllenAI/UW,20250206,1099.3041537285862,1383.2100734039186,-283.90591967533237
AllenAI/UW,20250209,1099.2638454660073,1384.2258425332157,-284.96199706720836
AllenAI/UW,20250211,1099.1929901370536,1383.920549101504,-284.7275589644505
AllenAI/UW,20250214,1099.2244030754969,1384.63146356482,-285.40706048932316
AllenAI/UW,20250217,1099.224192411449,1402.237025188755,-303.01283277730613
AllenAI/UW,20250221,1099.1165765495089,1403.1097176988503,-303.99314114934145
AllenAI/UW,20250227,1099.1194441654325,1403.4550352813053,-304.33559111587283
AllenAI/UW,20250303,1099.1081108164017,1411.5470385735089,-312.4389277571072
AllenAI/UW,20250311,1098.9514688013278,1406.6043132437896,-307.65284444246186
AllenAI/UW,20250315,1099.0007194089642,1405.9700620095723,-306.9693426006081
AllenAI/UW,20250317,1098.9497366153262,1406.142956265074,-307.1932196497478
AllenAI/UW,20250320,1098.9771689154168,1404.0372650160534,-305.06009610063666
AllenAI/UW,20250325,1099.0290933840631,1443.2684762576891,-344.239382873626
AllenAI/UW,20250326,1099.1045999902312,1442.9589925419386,-343.8543925517074
Amazon,20241215,1243.48343729192,1373.5123129166277,-130.02887562470778
Amazon,20241218,1243.7390872676383,1372.4524723971635,-128.71338512952525
Amazon,20241222,1243.1119507657704,1371.8168354408217,-128.7048846750513
Amazon,20241230,1244.066040469353,1373.4593976638484,-129.39335719449537
Amazon,20250105,1244.703332780698,1374.203561220555,-129.50022843985698
Amazon,20250115,1243.5894375585171,1373.7231773717144,-130.13373981319728
Amazon,20250119,1244.2542334988714,1374.2399172343833,-129.98568373551188
Amazon,20250121,1244.1756973186275,1380.4142304412765,-136.23853312264896
Amazon,20250122,1244.1756973186275,1380.4142304412765,-136.23853312264896
Amazon,20250124,1243.1703737405132,1381.797608931306,-138.62723519079282
Amazon,20250128,1243.822762586835,1381.9950998330671,-138.17233724623202
Amazon,20250203,1243.937839425378,1383.5345465690066,-139.5967071436287
Amazon,20250205,1244.0786762209727,1383.834545551439,-139.75586933046634
Amazon,20250206,1244.2513012310922,1383.2100734039186,-138.95877217282646
Amazon,20250209,1244.5552487001678,1384.2258425332157,-139.67059383304786
Amazon,20250211,1244.6972207798551,1383.920549101504,-139.22332832164898
Amazon,20250214,1245.1154124067975,1384.63146356482,-139.5160511580225
Amazon,20250217,1245.709837288127,1402.237025188755,-156.52718790062818
Amazon,20250221,1245.8301216540624,1403.1097176988503,-157.27959604478792
Amazon,20250227,1245.412234680069,1403.4550352813053,-158.0428006012362
Amazon,20250303,1245.2961797234566,1411.5470385735089,-166.25085885005228
Amazon,20250311,1245.1796674191617,1406.6043132437896,-161.424645824628
Amazon,20250315,1245.4220416114947,1405.9700620095723,-160.5480203980776
Amazon,20250317,1245.314694343327,1406.142956265074,-160.82826192174707
Amazon,20250320,1245.5622697284434,1404.0372650160534,-158.47499528761
Amazon,20250325,1245.713087785202,1443.2684762576891,-197.55538847248704
Amazon,20250326,1245.7714239272364,1442.9589925419386,-197.1875686147023
Anthropic,20230508,1224.715101889762,1274.1856580388371,-49.47055614907504
Anthropic,20230522,1195.2376371501016,1224.5665483232208,-29.328911173119195
